seq_name,nu,UniProt_ID,N,Features,N_Domain,Descriptions,Other_Descriptions,fdomain,Short_Descriptions,Other_Short_Descriptions,All_Short
P32004_1_36,0.523,P32004,36,,0.0,,,0.0,,,
P32004_1020_1257,0.481,P32004,238,Domain,95.0,Fibronectin type-III 5,,0.3991596638655462,Fibronectin,,Fibronectin
P32019_134_330,0.517,P32019,197,Domain,14.0,PH,,0.0710659898477157,PH,,PH
P32121_347_409,0.543,P32121,63,,0.0,,,0.0,,,
P32238_249_299,0.55,P32238,51,,0.0,,,0.0,,,
P32238_381_428,0.551,P32238,48,,0.0,,,0.0,,,
P32238_1_36,0.569,P32238,36,,0.0,,,0.0,,,
P32239_255_324,0.536,P32239,70,,0.0,,,0.0,,,
P32239_1_49,0.557,P32239,49,,0.0,,,0.0,,,
P32239_407_447,0.533,P32239,41,,0.0,,,0.0,,,
P32241_1_42,0.53,P32241,42,,0.0,,,0.0,,,
P32241_327_358,0.55,P32241,32,,0.0,,,0.0,,,
P32241_408_457,0.544,P32241,50,,0.0,,,0.0,,,
P32242_102_354,0.506,P32242,253,,0.0,,,0.0,,,
P32242_1_34,0.559,P32242,34,,0.0,,,0.0,,,
P32243_1_33,0.549,P32243,33,,0.0,,,0.0,,,
P32243_105_289,0.507,P32243,185,,0.0,,,0.0,,,
P32245_1_46,0.512,P32245,46,,0.0,,,0.0,,,
P32246_320_355,0.546,P32246,36,,0.0,,,0.0,,,
P32247_344_399,0.565,P32247,56,,0.0,,,0.0,,,
P32247_1_46,0.546,P32247,46,,0.0,,,0.0,,,
P32248_342_378,0.553,P32248,37,,0.0,,,0.0,,,
P32248_1_47,0.542,P32248,47,,0.0,,,0.0,,,
P32297_351_440,0.535,P32297,90,,0.0,,,0.0,,,
P32298_525_578,0.5,P32298,54,,0.0,,,0.0,,,
P32302_334_372,0.549,P32302,39,,0.0,,,0.0,,,
P32302_1_44,0.581,P32302,44,,0.0,,,0.0,,,
P32314_1_110,0.534,P32314,110,,0.0,,,0.0,,,
P32314_205_431,0.503,P32314,227,,0.0,,,0.0,,,
P32322_274_319,0.559,P32322,46,,0.0,,,0.0,,,
P32418_251_407,0.481,P32418,157,,0.0,,,0.0,,,
P32418_626_760,0.536,P32418,135,,0.0,,,0.0,,,
P32418_1_61,0.482,P32418,61,,0.0,,,0.0,,,
P32519_295_619,0.536,P32519,325,,0.0,,,0.0,,,
P32519_1_208,0.369,P32519,208,,0.0,,,0.0,,,
P32745_320_418,0.484,P32745,99,,0.0,,,0.0,,,
P32745_1_41,0.584,P32745,41,,0.0,,,0.0,,,
P32780_141_181,0.574,P32780,41,,0.0,,,0.0,,,
P32780_239_356,0.554,P32780,118,,0.0,,,0.0,,,
P32926_581_999,0.51,P32926,419,,0.0,,,0.0,,,
P32926_1_55,0.52,P32926,55,,0.0,,,0.0,,,
P32927_472_897,0.522,P32927,426,,0.0,,,0.0,,,
P32942_506_547,0.556,P32942,42,,0.0,,,0.0,,,
P32942_1_32,0.548,P32942,32,,0.0,,,0.0,,,
P32971_1_87,0.521,P32971,87,,0.0,,,0.0,,,
P33032_1_40,0.551,P33032,40,,0.0,,,0.0,,,
P33076_1_398,0.525,P33076,398,,0.0,,,0.0,,,
P33121_1_30,0.548,P33121,30,,0.0,,,0.0,,,
P33151_1_57,0.537,P33151,57,,0.0,,,0.0,,,
P33151_623_784,0.473,P33151,162,,0.0,,,0.0,,,
P33176_556_594,0.576,P33176,39,,0.0,,,0.0,,,
P33176_381_427,0.582,P33176,47,,0.0,,,0.0,,,
P33176_672_704,0.583,P33176,33,,0.0,,,0.0,,,
P33176_799_836,0.561,P33176,38,,0.0,,,0.0,,,
P33176_900_963,0.57,P33176,64,,0.0,,,0.0,,,
P33240_183_577,0.515,P33240,395,,0.0,,,0.0,,,
P33241_1_339,0.513,P33241,339,,0.0,,,0.0,,,
P33316_1_109,0.54,P33316,109,,0.0,,,0.0,,,
P33402_696_732,0.541,P33402,37,,0.0,,,0.0,,,
P33402_1_153,0.483,P33402,153,,0.0,,,0.0,,,
P33527_264_316,0.559,P33527,53,,0.0,,,0.0,,,
P33527_862_958,0.568,P33527,97,,0.0,,,0.0,,,
P33897_1_75,0.553,P33897,75,,0.0,,,0.0,,,
P33897_432_463,0.573,P33897,32,,0.0,,,0.0,,,
P33897_716_745,0.581,P33897,30,,0.0,,,0.0,,,
P33908_1_129,0.509,P33908,129,,0.0,,,0.0,,,
P33981_1_59,0.551,P33981,59,,0.0,,,0.0,,,
P33981_666_700,0.569,P33981,35,Domain,34.0,Protein kinase,,0.9714285714285714,Protein kinase,,Protein kinase
P33981_798_857,0.55,P33981,60,,0.0,,,0.0,,,
P33981_195_520,0.503,P33981,326,,0.0,,,0.0,,,
P33991_1_164,0.516,P33991,164,,0.0,,,0.0,,,
P33992_1_33,0.519,P33992,33,,0.0,,,0.0,,,
P33992_646_676,0.591,P33992,31,,0.0,,,0.0,,,
P33993_296_331,0.57,P33993,36,,0.0,,,0.0,,,
P33993_99_128,0.567,P33993,30,,0.0,,,0.0,,,
P34130_1_87,0.529,P34130,87,,0.0,,,0.0,,,
P34741_1_139,0.51,P34741,139,,0.0,,,0.0,,,
P34810_1_152,0.544,P34810,152,,0.0,,,0.0,,,
P34820_253_302,0.543,P34820,50,,0.0,,,0.0,,,
P34820_1_46,0.547,P34820,46,,0.0,,,0.0,,,
P34897_1_41,0.548,P34897,41,,0.0,,,0.0,,,
P34903_368_452,0.543,P34903,85,,0.0,,,0.0,,,
P34903_1_65,0.541,P34903,65,,0.0,,,0.0,,,
P34910_1_197,0.523,P34910,197,,0.0,,,0.0,,,
P34910_235_448,0.553,P34910,214,,0.0,,,0.0,,,
P34925_1_66,0.542,P34925,66,,0.0,,,0.0,,,
P34925_191_228,0.573,P34925,38,,0.0,,,0.0,,,
P34925_255_313,0.541,P34925,59,,0.0,,,0.0,,,
P34931_608_641,0.551,P34931,34,,0.0,,,0.0,,,
P34932_499_575,0.535,P34932,77,,0.0,,,0.0,,,
P34932_784_840,0.58,P34932,57,,0.0,,,0.0,,,
P34947_544_590,0.539,P34947,47,,0.0,,,0.0,,,
P34969_270_307,0.557,P34969,38,,0.0,,,0.0,,,
P34969_420_479,0.537,P34969,60,,0.0,,,0.0,,,
P34969_1_74,0.537,P34969,74,,0.0,,,0.0,,,
P34972_321_360,0.585,P34972,40,,0.0,,,0.0,,,
P34981_336_398,0.553,P34981,63,,0.0,,,0.0,,,
P34981_223_252,0.587,P34981,30,,0.0,,,0.0,,,
P34995_356_402,0.535,P34995,47,,0.0,,,0.0,,,
P34995_236_296,0.556,P34995,61,,0.0,,,0.0,,,
P34995_1_38,0.548,P34995,38,,0.0,,,0.0,,,
P34998_1_38,0.543,P34998,38,,0.0,,,0.0,,,
P34998_142_178,0.537,P34998,37,,0.0,,,0.0,,,
P34998_336_366,0.534,P34998,31,,0.0,,,0.0,,,
P35030_1_83,0.511,P35030,83,,0.0,,,0.0,,,
P35052_475_558,0.512,P35052,84,,0.0,,,0.0,,,
P35070_1_68,0.528,P35070,68,,0.0,,,0.0,,,
P35125_1_54,0.554,P35125,54,,0.0,,,0.0,,,
P35125_221_528,0.45,P35125,308,,0.0,,,0.0,,,
P35125_788_886,0.538,P35125,99,,0.0,,,0.0,,,
P35125_926_956,0.541,P35125,31,,0.0,,,0.0,,,
P35125_1103_1314,0.482,P35125,212,,0.0,,,0.0,,,
P35212_238_333,0.536,P35212,96,,0.0,,,0.0,,,
P35218_1_58,0.535,P35218,58,,0.0,,,0.0,,,
P35219_1_32,0.616,P35219,32,,0.0,,,0.0,,,
P35221_845_906,0.562,P35221,62,,0.0,,,0.0,,,
P35221_630_674,0.564,P35221,45,,0.0,,,0.0,,,
P35221_1_61,0.555,P35221,61,,0.0,,,0.0,,,
P35222_678_781,0.565,P35222,104,,0.0,,,0.0,,,
P35222_1_92,0.562,P35222,92,,0.0,,,0.0,,,
P35226_231_326,0.532,P35226,96,,0.0,,,0.0,,,
P35227_232_344,0.547,P35227,113,,0.0,,,0.0,,,
P35228_1_88,0.535,P35228,88,,0.0,,,0.0,,,
P35228_1121_1153,0.543,P35228,33,,0.0,,,0.0,,,
P35236_1_58,0.565,P35236,58,,0.0,,,0.0,,,
P35240_476_518,0.558,P35240,43,,0.0,,,0.0,,,
P35241_416_504,0.585,P35241,89,,0.0,,,0.0,,,
P35247_1_219,0.538,P35247,219,,0.0,,,0.0,,,
P35249_1_45,0.587,P35249,45,,0.0,,,0.0,,,
P35250_1_39,0.582,P35250,39,,0.0,,,0.0,,,
P35251_1067_1148,0.469,P35251,82,,0.0,,,0.0,,,
P35251_616_645,0.579,P35251,30,,0.0,,,0.0,,,
P35251_487_587,0.53,P35251,101,,0.0,,,0.0,,,
P35251_1_388,0.523,P35251,388,,0.0,,,0.0,,,
P35269_163_457,0.489,P35269,295,,0.0,,,0.0,,,
P35318_1_185,0.535,P35318,185,,0.0,,,0.0,,,
P35321_1_89,0.563,P35321,89,,0.0,,,0.0,,,
P35346_318_364,0.564,P35346,47,,0.0,,,0.0,,,
P35346_1_37,0.545,P35346,37,,0.0,,,0.0,,,
P35348_216_272,0.592,P35348,57,,0.0,,,0.0,,,
P35348_339_466,0.517,P35348,128,,0.0,,,0.0,,,
P35354_571_604,0.582,P35354,34,,0.0,,,0.0,,,
P35367_226_392,0.512,P35367,167,,0.0,,,0.0,,,
P35368_370_520,0.404,P35368,151,,0.0,,,0.0,,,
P35368_239_287,0.566,P35368,49,,0.0,,,0.0,,,
P35368_1_40,0.551,P35368,40,,0.0,,,0.0,,,
P35372_1_70,0.558,P35372,70,,0.0,,,0.0,,,
P35372_344_400,0.517,P35372,57,,0.0,,,0.0,,,
P35398_162_271,0.543,P35398,110,,0.0,,,0.0,,,
P35398_1_70,0.552,P35398,70,,0.0,,,0.0,,,
P35408_224_259,0.551,P35408,36,,0.0,,,0.0,,,
P35408_341_488,0.535,P35408,148,,0.0,,,0.0,,,
P35410_1_77,0.519,P35410,77,,0.0,,,0.0,,,
P35410_253_378,0.5,P35410,126,,0.0,,,0.0,,,
P35414_325_380,0.545,P35414,56,,0.0,,,0.0,,,
P35442_219_398,0.538,P35442,180,Domain,74.0,VWFC,TSP type-1 1,0.4111111111111111,VWFC,TSP,VWFC & TSP
P35442_1_31,0.53,P35442,31,Domain,12.0,Laminin G-like,,0.3870967741935484,Laminin,,Laminin
P35443_191_300,0.527,P35443,110,Domain,14.0,EGF-like 1,,0.1272727272727272,EGF-like,,EGF-like
P35443_1_45,0.547,P35443,45,Domain,18.0,Laminin G-like,,0.4,Laminin,,Laminin
P35452_1_197,0.519,P35452,197,,0.0,,,0.0,,,
P35453_1_274,0.491,P35453,274,,0.0,,,0.0,,,
P35462_221_325,0.535,P35462,105,,0.0,,,0.0,,,
P35498_1876_2009,0.516,P35498,134,,0.0,,,0.0,,,
P35498_986_1193,0.529,P35498,208,,0.0,,,0.0,,,
P35498_439_750,0.465,P35498,312,,0.0,,,0.0,,,
P35498_1_63,0.559,P35498,63,,0.0,,,0.0,,,
P35499_281_344,0.531,P35499,64,,0.0,,,0.0,,,
P35499_466_556,0.552,P35499,91,,0.0,,,0.0,,,
P35499_1689_1836,0.526,P35499,148,,0.0,,,0.0,,,
P35499_794_1005,0.555,P35499,212,,0.0,,,0.0,,,
P35520_1_44,0.58,P35520,44,,0.0,,,0.0,,,
P35523_675_805,0.497,P35523,131,,0.0,,,0.0,,,
P35523_1_111,0.519,P35523,111,,0.0,,,0.0,,,
P35523_865_988,0.525,P35523,124,,0.0,,,0.0,,,
P35527_1_157,0.48,P35527,157,,0.0,,,0.0,,,
P35527_459_623,0.495,P35527,165,,0.0,,,0.0,,,
P35548_1_134,0.543,P35548,134,,0.0,,,0.0,,,
P35548_218_267,0.522,P35548,50,,0.0,,,0.0,,,
P35555_1_467,0.496,P35555,467,Domain,300.0,"EGF-like 1, EGF-like 2, EGF-like 3, EGF-like 4; calcium-binding, EGF-like 5; calcium-binding, EGF-like 6","TB 1, TB 2",0.6423982869379015,EGF-like,TB,EGF-like & TB
P35555_2836_2871,0.559,P35555,36,,0.0,,,0.0,,,
P35555_2513_2765,0.512,P35555,253,Domain,170.0,"EGF-like 43; calcium-binding, EGF-like 44; calcium-binding, EGF-like 45; calcium-binding, EGF-like 46; calcium-binding, EGF-like 47; calcium-binding",,0.6719367588932806,EGF-like,,EGF-like
P35555_1818_1945,0.499,P35555,128,Domain,124.0,"EGF-like 30; calcium-binding, EGF-like 31; calcium-binding, EGF-like 32; calcium-binding, EGF-like 33; calcium-binding",,0.96875,EGF-like,,EGF-like
P35555_1007_1098,0.518,P35555,92,Domain,69.0,"EGF-like 15; calcium-binding, EGF-like 16; calcium-binding",,0.75,EGF-like,,EGF-like
P35556_1711_1884,0.493,P35556,174,Domain,150.0,"EGF-like 28; calcium-binding, EGF-like 29; calcium-binding, EGF-like 30; calcium-binding",TB 7,0.8620689655172413,EGF-like,TB,EGF-like & TB
P35556_1062_1358,0.513,P35556,297,Domain,279.0,"EGF-like 15; calcium-binding, EGF-like 16; calcium-binding, EGF-like 17; calcium-binding, EGF-like 18; calcium-binding, EGF-like 19; calcium-binding, EGF-like 20; calcium-binding, EGF-like 21; calcium-binding",,0.9393939393939394,EGF-like,,EGF-like
P35556_1_257,0.507,P35556,257,Domain,137.0,"EGF-like 1, EGF-like 2, EGF-like 3",TB 1,0.5330739299610895,EGF-like,TB,EGF-like & TB
P35556_2875_2912,0.526,P35556,38,,0.0,,,0.0,,,
P35556_2545_2807,0.512,P35556,263,Domain,185.0,"EGF-like 43; calcium-binding, EGF-like 44; calcium-binding, EGF-like 45; calcium-binding, EGF-like 46; calcium-binding, EGF-like 47; calcium-binding",,0.7034220532319392,EGF-like,,EGF-like
P35556_258_514,0.513,P35556,257,Domain,155.0,"EGF-like 4; calcium-binding, EGF-like 5; calcium-binding, EGF-like 6",TB 2,0.603112840466926,EGF-like,TB,EGF-like & TB
P35568_115_160,0.548,P35568,46,,0.0,,,0.0,,,
P35568_264_753,0.487,P35568,490,,0.0,,,0.0,,,
P35568_754_1242,0.51,P35568,489,,0.0,,,0.0,,,
P35579_1669_1960,0.518,P35579,292,,0.0,,,0.0,,,
P35579_955_1394,0.529,P35579,440,,0.0,,,0.0,,,
P35579_611_652,0.548,P35579,42,Domain,41.0,Myosin motor,,0.9761904761904762,Myosin motor,,Myosin motor
P35580_1673_1976,0.503,P35580,304,,0.0,,,0.0,,,
P35580_959_1397,0.537,P35580,439,,0.0,,,0.0,,,
P35580_620_658,0.554,P35580,39,Domain,38.0,Myosin motor,,0.9743589743589745,Myosin motor,,Myosin motor
P35590_1_74,0.507,P35590,74,Domain,31.0,Ig-like C2-type 1,,0.4189189189189189,Ig-like,,Ig-like
P35590_731_837,0.502,P35590,107,,0.0,,,0.0,,,
P35606_830_906,0.606,P35606,77,,0.0,,,0.0,,,
P35609_1_39,0.563,P35609,39,,0.0,,,0.0,,,
P35610_1_123,0.538,P35610,123,,0.0,,,0.0,,,
P35611_345_737,0.497,P35611,393,,0.0,,,0.0,,,
P35611_1_130,0.525,P35611,130,,0.0,,,0.0,,,
P35612_335_726,0.501,P35612,392,,0.0,,,0.0,,,
P35612_1_39,0.554,P35612,39,,0.0,,,0.0,,,
P35612_86_119,0.555,P35612,34,,0.0,,,0.0,,,
P35613_350_385,0.521,P35613,36,,0.0,,,0.0,,,
P35626_657_688,0.56,P35626,32,,0.0,,,0.0,,,
P35637_1_285,0.465,P35637,285,,0.0,,,0.0,,,
P35637_369_526,0.497,P35637,158,Zinc finger,31.0,"RanBP2-type, Zinc finger",,0.1962025316455696,Zinc finger,,Zinc finger
P35638_1_114,0.542,P35638,114,,0.0,,,0.0,,,
P35658_878_1282,0.524,P35658,405,,0.0,,,0.0,,,
P35658_1283_1686,0.538,P35658,404,,0.0,,,0.0,,,
P35658_424_712,0.548,P35658,289,,0.0,,,0.0,,,
P35658_1687_2090,0.484,P35658,404,,0.0,,,0.0,,,
P35659_1_81,0.501,P35659,81,,0.0,,,0.0,,,
P35659_184_319,0.506,P35659,136,,0.0,,,0.0,,,
P35663_1_326,0.538,P35663,326,,0.0,,,0.0,,,
P35663_327_651,0.555,P35663,325,,0.0,,,0.0,,,
P35670_1390_1465,0.553,P35670,76,,0.0,,,0.0,,,
P35670_117_149,0.569,P35670,33,,0.0,,,0.0,,,
P35670_1_65,0.538,P35670,65,,0.0,,,0.0,,,
P35670_207_265,0.56,P35670,59,,0.0,,,0.0,,,
P35670_317_366,0.575,P35670,50,,0.0,,,0.0,,,
P35670_1103_1149,0.575,P35670,47,,0.0,,,0.0,,,
P35670_420_500,0.542,P35670,81,,0.0,,,0.0,,,
P35680_28_95,0.561,P35680,68,,0.0,,,0.0,,,
P35680_183_233,0.533,P35680,51,,0.0,,,0.0,,,
P35680_319_557,0.527,P35680,239,,0.0,,,0.0,,,
P35711_1_188,0.544,P35711,188,,0.0,,,0.0,,,
P35711_270_555,0.541,P35711,286,,0.0,,,0.0,,,
P35711_654_763,0.577,P35711,110,,0.0,,,0.0,,,
P35712_722_828,0.561,P35712,107,,0.0,,,0.0,,,
P35712_1_178,0.526,P35712,178,,0.0,,,0.0,,,
P35712_264_620,0.527,P35712,357,,0.0,,,0.0,,,
P35713_167_384,0.529,P35713,218,,0.0,,,0.0,,,
P35713_1_76,0.538,P35713,76,,0.0,,,0.0,,,
P35716_128_441,0.474,P35716,314,,0.0,,,0.0,,,
P35716_1_40,0.603,P35716,40,,0.0,,,0.0,,,
P35749_621_658,0.553,P35749,38,Domain,37.0,Myosin motor,,0.9736842105263158,Myosin motor,,Myosin motor
P35749_962_1392,0.518,P35749,431,,0.0,,,0.0,,,
P35749_1677_1972,0.524,P35749,296,,0.0,,,0.0,,,
P35789_1_197,0.502,P35789,197,Zinc finger,115.0,"C2H2-type 1; degenerate, C2H2-type 2, Zinc finger",KRAB,0.583756345177665,Zinc finger,KRAB,Zinc finger & KRAB
P35790_1_80,0.545,P35790,80,,0.0,,,0.0,,,
P35858_1_44,0.52,P35858,44,,0.0,,,0.0,,,
P35869_395_848,0.516,P35869,454,,0.0,,,0.0,,,
P35869_1_31,0.551,P35869,31,,0.0,,,0.0,,,
P35869_84_116,0.582,P35869,33,,0.0,,,0.0,,,
P35869_175_214,0.564,P35869,40,,0.0,,,0.0,,,
P35900_1_75,0.538,P35900,75,,0.0,,,0.0,,,
P35900_376_424,0.547,P35900,49,,0.0,,,0.0,,,
P35908_486_639,0.517,P35908,154,,0.0,,,0.0,,,
P35908_1_177,0.491,P35908,177,,0.0,,,0.0,,,
P35913_1_56,0.561,P35913,56,,0.0,,,0.0,,,
P35916_1_34,0.545,P35916,34,,0.0,,,0.0,,,
P35916_1171_1363,0.488,P35916,193,,0.0,,,0.0,,,
P35916_1051_1083,0.566,P35916,33,Domain,32.0,Protein kinase,,0.9696969696969696,Protein kinase,,Protein kinase
P35916_779_841,0.52,P35916,63,,0.0,,,0.0,,,
P35916_459_494,0.559,P35916,36,Domain,35.0,Ig-like C2-type 5,,0.9722222222222222,Ig-like,,Ig-like
P35916_958_1009,0.5,P35916,52,Domain,51.0,Protein kinase,,0.9807692307692308,Protein kinase,,Protein kinase
P35968_1_35,0.569,P35968,35,,0.0,,,0.0,,,
P35968_1162_1356,0.556,P35968,195,,0.0,,,0.0,,,
P35968_930_1005,0.433,P35968,76,Domain,75.0,Protein kinase,,0.986842105263158,Protein kinase,,Protein kinase
P35968_770_830,0.5,P35968,61,,0.0,,,0.0,,,
P35968_580_612,0.558,P35968,33,Domain,32.0,Ig-like C2-type 6,,0.9696969696969696,Ig-like,,Ig-like
P35968_461_493,0.611,P35968,33,Domain,32.0,Ig-like C2-type 5,,0.9696969696969696,Ig-like,,Ig-like
P35998_1_92,0.556,P35998,92,,0.0,,,0.0,,,
P36021_1_95,0.572,P36021,95,,0.0,,,0.0,,,
P36382_111_150,0.55,P36382,40,,0.0,,,0.0,,,
P36382_235_358,0.523,P36382,124,,0.0,,,0.0,,,
P36383_103_175,0.464,P36383,73,,0.0,,,0.0,,,
P36383_260_396,0.529,P36383,137,,0.0,,,0.0,,,
P36402_342_384,0.509,P36402,43,,0.0,,,0.0,,,
P36402_1_267,0.526,P36402,267,,0.0,,,0.0,,,
P36406_93_131,0.586,P36406,39,,0.0,,,0.0,,,
P36406_1_35,0.57,P36406,35,,0.0,,,0.0,,,
P36507_1_43,0.538,P36507,43,,0.0,,,0.0,,,
P36507_281_317,0.551,P36507,37,Domain,36.0,Protein kinase,,0.972972972972973,Protein kinase,,Protein kinase
P36508_373_570,0.552,P36508,198,,0.0,,,0.0,,,
P36508_1_166,0.534,P36508,166,,0.0,,,0.0,,,
P36544_336_435,0.521,P36544,100,,0.0,,,0.0,,,
P36551_1_121,0.523,P36551,121,,0.0,,,0.0,,,
P36578_360_427,0.586,P36578,68,,0.0,,,0.0,,,
P36776_214_277,0.552,P36776,64,,0.0,,,0.0,,,
P36776_1_121,0.459,P36776,121,,0.0,,,0.0,,,
P36888_482_589,0.516,P36888,108,,0.0,,,0.0,,,
P36888_709_780,0.534,P36888,72,Domain,71.0,Protein kinase,,0.9861111111111112,Protein kinase,,Protein kinase
P36888_949_993,0.562,P36888,45,,0.0,,,0.0,,,
P36888_1_84,0.552,P36888,84,,0.0,,,0.0,,,
P36894_182_217,0.524,P36894,36,,0.0,,,0.0,,,
P36894_1_61,0.535,P36894,61,,0.0,,,0.0,,,
P36896_1_36,0.556,P36896,36,,0.0,,,0.0,,,
P36896_100_194,0.515,P36896,95,,0.0,,,0.0,,,
P36897_145_197,0.548,P36897,53,,0.0,,,0.0,,,
P36897_1_36,0.552,P36897,36,,0.0,,,0.0,,,
P36915_538_607,0.597,P36915,70,,0.0,,,0.0,,,
P36915_318_351,0.61,P36915,34,,0.0,,,0.0,,,
P36915_1_74,0.552,P36915,74,,0.0,,,0.0,,,
P36941_253_435,0.529,P36941,183,,0.0,,,0.0,,,
P36955_1_41,0.558,P36955,41,,0.0,,,0.0,,,
P36956_1_330,0.535,P36956,330,,0.0,,,0.0,,,
P36956_1054_1147,0.502,P36956,94,,0.0,,,0.0,,,
P36956_394_548,0.524,P36956,155,,0.0,,,0.0,,,
P36957_1_74,0.555,P36957,74,,0.0,,,0.0,,,
P36957_137_220,0.567,P36957,84,,0.0,,,0.0,,,
P37023_1_36,0.565,P37023,36,,0.0,,,0.0,,,
P37023_96_197,0.518,P37023,102,,0.0,,,0.0,,,
P37059_1_51,0.523,P37059,51,,0.0,,,0.0,,,
P37088_583_669,0.516,P37088,87,,0.0,,,0.0,,,
P37088_161_227,0.553,P37088,67,,0.0,,,0.0,,,
P37088_1_69,0.54,P37088,69,,0.0,,,0.0,,,
P37108_98_136,0.598,P37108,39,,0.0,,,0.0,,,
P37173_1_50,0.538,P37173,50,,0.0,,,0.0,,,
P37173_191_242,0.536,P37173,52,,0.0,,,0.0,,,
P37198_1_333,0.531,P37198,333,,0.0,,,0.0,,,
P37231_1_140,0.538,P37231,140,,0.0,,,0.0,,,
P37268_382_417,0.553,P37268,36,,0.0,,,0.0,,,
P37275_632_903,0.535,P37275,272,,0.0,,,0.0,,,
P37275_287_594,0.514,P37275,308,,0.0,,,0.0,,,
P37275_977_1124,0.569,P37275,148,,0.0,,,0.0,,,
P37275_1_177,0.504,P37275,177,,0.0,,,0.0,,,
P37287_1_35,0.599,P37287,35,,0.0,,,0.0,,,
P37288_252_285,0.586,P37288,34,,0.0,,,0.0,,,
P37288_357_418,0.543,P37288,62,,0.0,,,0.0,,,
P37288_1_49,0.531,P37288,49,,0.0,,,0.0,,,
P37840_85_140,0.568,P37840,56,,0.0,,,0.0,,,
P38159_87_391,0.469,P38159,305,,0.0,,,0.0,,,
P38398_876_1264,0.492,P38398,389,,0.0,,,0.0,,,
P38398_1265_1653,0.541,P38398,389,,0.0,,,0.0,,,
P38398_486_875,0.489,P38398,390,,0.0,,,0.0,,,
P38398_96_485,0.528,P38398,390,,0.0,,,0.0,,,
P38432_86_451,0.512,P38432,366,,0.0,,,0.0,,,
P38435_1_39,0.587,P38435,39,,0.0,,,0.0,,,
P38435_724_758,0.573,P38435,35,,0.0,,,0.0,,,
P38484_284_337,0.588,P38484,54,,0.0,,,0.0,,,
P38567_469_509,0.549,P38567,41,,0.0,,,0.0,,,
P38567_1_31,0.556,P38567,31,,0.0,,,0.0,,,
P38570_1135_1179,0.495,P38570,45,,0.0,,,0.0,,,
P38570_146_202,0.618,P38570,57,,0.0,,,0.0,,,
P38646_1_53,0.548,P38646,53,,0.0,,,0.0,,,
P38935_936_993,0.572,P38935,58,,0.0,,,0.0,,,
P38935_778_897,0.542,P38935,120,,0.0,,,0.0,,,
P38935_642_733,0.518,P38935,92,,0.0,,,0.0,,,
P38936_78_164,0.5,P38936,87,,0.0,,,0.0,,,
P39059_231_686,0.544,P39059,456,Domain,79.0,Laminin G-like,Collagen-like 1,0.1732456140350877,Laminin,Collagen,Laminin & Collagen
P39059_687_1142,0.532,P39059,456,,0.0,,,0.0,,,
P39059_1_46,0.552,P39059,46,,0.0,,,0.0,,,
P39059_1177_1217,0.577,P39059,41,,0.0,,,0.0,,,
P39060_1_461,0.514,P39060,461,,0.0,,,0.0,,,
P39060_643_1048,0.518,P39060,406,,0.0,,,0.0,,,
P39060_1049_1454,0.515,P39060,406,,0.0,,,0.0,,,
P39060_1479_1581,0.53,P39060,103,,0.0,,,0.0,,,
P39086_862_918,0.549,P39086,57,,0.0,,,0.0,,,
P39086_393_432,0.552,P39086,40,,0.0,,,0.0,,,
P39086_1_37,0.533,P39086,37,,0.0,,,0.0,,,
P39656_1_44,0.526,P39656,44,,0.0,,,0.0,,,
P39687_159_249,0.63,P39687,91,,0.0,,,0.0,,,
P39748_336_380,0.589,P39748,45,,0.0,,,0.0,,,
P39880_1205_1252,0.565,P39880,48,,0.0,,,0.0,,,
P39880_1300_1505,0.53,P39880,206,,0.0,,,0.0,,,
P39880_1005_1122,0.565,P39880,118,,0.0,,,0.0,,,
P39880_620_935,0.537,P39880,316,,0.0,,,0.0,,,
P39880_353_555,0.524,P39880,203,,0.0,,,0.0,,,
P39905_1_113,0.515,P39905,113,,0.0,,,0.0,,,
P40123_216_324,0.543,P40123,109,,0.0,,,0.0,,,
P40123_1_45,0.553,P40123,45,,0.0,,,0.0,,,
P40126_490_519,0.51,P40126,30,,0.0,,,0.0,,,
P40145_1171_1251,0.519,P40145,81,,0.0,,,0.0,,,
P40145_588_681,0.563,P40145,94,,0.0,,,0.0,,,
P40145_359_408,0.551,P40145,50,,0.0,,,0.0,,,
P40145_804_834,0.553,P40145,31,,0.0,,,0.0,,,
P40145_1_155,0.505,P40145,155,,0.0,,,0.0,,,
P40189_643_918,0.554,P40189,276,,0.0,,,0.0,,,
P40197_463_560,0.517,P40197,98,,0.0,,,0.0,,,
P40198_180_252,0.549,P40198,73,,0.0,,,0.0,,,
P40199_1_32,0.566,P40199,32,,0.0,,,0.0,,,
P40200_556_585,0.536,P40200,30,,0.0,,,0.0,,,
P40200_172_222,0.536,P40200,51,Domain,50.0,Ig-like V-type 2,,0.9803921568627452,Ig-like,,Ig-like
P40200_372_525,0.534,P40200,154,,0.0,,,0.0,,,
P40200_1_34,0.54,P40200,34,,0.0,,,0.0,,,
P40205_1_109,0.525,P40205,109,,0.0,,,0.0,,,
P40222_1_174,0.522,P40222,174,,0.0,,,0.0,,,
P40222_464_546,0.553,P40222,83,,0.0,,,0.0,,,
P40225_166_353,0.501,P40225,188,,0.0,,,0.0,,,
P40238_182_245,0.553,P40238,64,Domain,63.0,Fibronectin type-III 1,,0.984375,Fibronectin,,Fibronectin
P40238_522_635,0.506,P40238,114,,0.0,,,0.0,,,
